1,2) $100 - $200,170.15,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.136680400946915,5.1000000000000005
1,5) $500 - $750,701.96,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.553876422345406,6.6000000000000005
2,2) $100 - $200,127.37,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.8470962366016686,4.800000000000001
8,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
11,5) $500 - $750,520.54,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.254866734285754,6.300000000000001
2,1) $0 - $100,70.44,1,0,Rural,1,Web,No E-Mail,0,0,0,0,4.254761283628006,4.3
10,2) $100 - $200,169.92,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.135327738053574,5.1000000000000005
6,1) $0 - $100,65.9,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.188138441508461,4.2
2,"6) $750 - $1,000",878.75,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.778500443124875,6.800000000000001
10,1) $0 - $100,44.06,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.785552341374197,3.8000000000000003
3,3) $200 - $350,240.37,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.48217940286057,5.5
4,1) $0 - $100,78.09,1,0,Rural,1,Web,No E-Mail,0,0,0,0,4.3578620076745835,4.4
9,2) $100 - $200,165.75,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.110480629065972,5.1000000000000005
2,4) $350 - $500,382.9,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.947773858483249,5.9
6,3) $200 - $350,209.88,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.346535938818511,5.300000000000001
2,1) $0 - $100,63.71,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.154341536128396,4.2
2,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
10,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
10,2) $100 - $200,122.79,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.810475579172421,4.800000000000001
2,1) $0 - $100,78.98,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.369194655858504,4.4
10,2) $100 - $200,129.49,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.8636036580807485,4.9
6,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
2,5) $500 - $750,592.25,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.383928843038895,6.4
9,2) $100 - $200,148.96,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.003677813528757,5.0
5,1) $0 - $100,34.8,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.5496173867804286,3.5
12,2) $100 - $200,125.11,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.829193350329309,4.800000000000001
4,1) $0 - $100,60.19,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.0975062255596795,4.1000000000000005
12,2) $100 - $200,176.58,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.173774031473436,5.2
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
1,4) $350 - $500,445.83,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,6.099937713438588,6.1000000000000005
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
5,3) $200 - $350,337.18,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.820616912387655,5.800000000000001
6,3) $200 - $350,306.6,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,5.725543966437714,5.7
6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,3.4008639927609177,3.4000000000000004
5,3) $200 - $350,349.59,1,1,Surburban,0,Phone,Mens E-Mail,1,1,120.14,1,5.856761039253281,5.9
6,2) $100 - $200,177.18,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,5.177166164983887,5.2
11,3) $200 - $350,273.75,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,5.612215281130711,5.6000000000000005
9,1) $0 - $100,70.73,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.258869811047899,4.3
8,3) $200 - $350,205.89,1,0,Urban,0,Multichannel,No E-Mail,1,0,0,0,5.327342045588653,5.300000000000001
1,3) $200 - $350,270.03,1,1,Urban,0,Web,Mens E-Mail,1,0,0,1,5.598533063937103,5.6000000000000005
9,1) $0 - $100,53.75,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.984343667007772,4.0
3,3) $200 - $350,329.13,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,5.796452809497509,5.800000000000001
6,4) $350 - $500,430.65,1,1,Urban,0,Multichannel,Mens E-Mail,1,1,73.81,1,6.065295695235182,6.1000000000000005
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,3.4008639927609177,3.4000000000000004
11,3) $200 - $350,205.69,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.326370180990072,5.300000000000001
10,3) $200 - $350,260.91,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.564175520269783,5.6000000000000005
7,3) $200 - $350,275.39,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.618188274814676,5.6000000000000005
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
1,1) $0 - $100,44,1,0,Surburban,0,Web,No E-Mail,1,0,0,0,3.784189633918261,3.8000000000000003
6,2) $100 - $200,110.77,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.7074559795288415,4.7
1,4) $350 - $500,449.14,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,6.107334643150395,6.1000000000000005
9,1) $0 - $100,32.66,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.4861510875423187,3.5
1,1) $0 - $100,97.42,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.579031528378397,4.6000000000000005
4,2) $100 - $200,161.32,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.083389970005167,5.1000000000000005
6,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
10,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
9,2) $100 - $200,173.32,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,5.155139596871709,5.2
10,1) $0 - $100,59.62,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.087991088249925,4.1000000000000005
6,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
1,3) $200 - $350,235.14,1,0,Surburban,0,Web,No E-Mail,1,0,0,0,5.460181081439595,5.5
10,1) $0 - $100,49.75,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.907010463604602,3.9000000000000004
6,4) $350 - $500,436.66,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,6.07915486023497,6.1000000000000005
6,2) $100 - $200,147.81,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.995927665223982,5.0
4,4) $350 - $500,455.55,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,6.121505480159867,6.1000000000000005
1,4) $350 - $500,490.36,1,0,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,6.195139815226794,6.2
11,2) $100 - $200,134.13,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.898809478913999,4.9
1,2) $100 - $200,190.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.24891701625291,5.2
8,1) $0 - $100,45.26,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.8124236402053913,3.8000000000000003
3,2) $100 - $200,102.51,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,4.62996035479531,4.6000000000000005
10,2) $100 - $200,103.51,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.639668226395659,4.6000000000000005
4,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
12,2) $100 - $200,185,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,5.220355825078324,5.2
6,1) $0 - $100,53.8,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,3.9852734671677386,4.0
4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
4,3) $200 - $350,238.71,0,1,Rural,0,Web,No E-Mail,1,0,0,0,5.4752494260575535,5.5
6,1) $0 - $100,82.44,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.412070756022258,4.4
6,2) $100 - $200,111.74,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.716174744031003,4.7
3,3) $200 - $350,282.99,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.645411561329872,5.6000000000000005
10,5) $500 - $750,503.89,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,6.2223579902822514,6.2
10,2) $100 - $200,178.63,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.185316627460793,5.2
3,3) $200 - $350,239.39,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.478094021157034,5.5
9,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
8,5) $500 - $750,539.55,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.290735458809743,6.300000000000001
3,3) $200 - $350,239.9,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.480222169845649,5.5
5,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
12,2) $100 - $200,112.06,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.719034442137138,4.7
4,3) $200 - $350,207.52,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0,0,5.335227720568134,5.300000000000001
1,2) $100 - $200,166.88,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.117274991252462,5.1000000000000005
1,"7) $1,000 +",1113.09,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,7.014895210540039,7.0
5,2) $100 - $200,100.4,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.609162207257629,4.6000000000000005
3,1) $0 - $100,75.91,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.3295484280286765,4.3
2,5) $500 - $750,582.91,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.368032800505652,6.4
2,"7) $1,000 +",1017.65,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.925251326598888,6.9
10,1) $0 - $100,56.49,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.034063631337171,4.0
10,2) $100 - $200,176.74,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.174679726089859,5.2
1,"6) $750 - $1,000",833.1,1,1,Urban,1,Phone,Mens E-Mail,1,0,0,1,6.725153682980864,6.7
4,1) $0 - $100,65.83,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.187075661479786,4.2
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
2,2) $100 - $200,154.43,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.03974091923491,5.0
10,3) $200 - $350,243.59,0,1,Rural,0,Web,No E-Mail,1,0,0,0,5.49548648409001,5.5
4,"6) $750 - $1,000",780.55,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.6599987994026755,6.7
2,5) $500 - $750,736.57,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.602004275513909,6.6000000000000005
2,"7) $1,000 +",1025.38,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.932818554575806,6.9
1,2) $100 - $200,175.04,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.165014519233616,5.2
10,2) $100 - $200,194.32,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.269506284693917,5.300000000000001
1,5) $500 - $750,530.31,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.273461741215901,6.300000000000001
10,2) $100 - $200,137.53,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.9238420751266165,4.9
7,5) $500 - $750,543.56,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.298140096052297,6.300000000000001
1,"6) $750 - $1,000",811.73,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.699167772551929,6.7
5,2) $100 - $200,131.51,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.879082894353873,4.9
8,2) $100 - $200,116.7,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.75960653929251,4.800000000000001
10,2) $100 - $200,103.48,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.639378357317828,4.6000000000000005
4,1) $0 - $100,74.59,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.312006449967072,4.3
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
2,2) $100 - $200,189.55,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.244652841962344,5.2
12,1) $0 - $100,50.9,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.929862923556477,3.9000000000000004
3,3) $200 - $350,265.03,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.579843027125901,5.6000000000000005
7,1) $0 - $100,50.76,1,0,Rural,1,Web,No E-Mail,0,0,0,0,3.927108642846187,3.9000000000000004
6,1) $0 - $100,54.02,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.98935434836447,4.0
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
11,5) $500 - $750,509.81,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.234038107285137,6.2
10,3) $200 - $350,320.32,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,5.769320496126856,5.800000000000001
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
8,"6) $750 - $1,000",931.01,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,6.836270018357943,6.800000000000001
1,2) $100 - $200,111.37,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.712857991405009,4.7
6,1) $0 - $100,92.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.532061714167453,4.5
5,1) $0 - $100,61.67,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.1217975890034015,4.1000000000000005
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
4,2) $100 - $200,137.25,0,1,Urban,0,Web,No E-Mail,1,0,0,0,4.92180408038964,4.9
8,3) $200 - $350,237.83,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0,0,5.471556132733606,5.5
2,2) $100 - $200,122.4,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.807294370078226,4.800000000000001
1,5) $500 - $750,734.05,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,6.59857714618547,6.6000000000000005
5,1) $0 - $100,67.49,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,4.211979438755315,4.2
10,3) $200 - $350,271.86,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,5.605287227907102,5.6000000000000005
9,2) $100 - $200,181.71,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.202412009660965,5.2
2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
4,5) $500 - $750,502.61,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.21981452144956,6.2
1,1) $0 - $100,78.81,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.3670398923655585,4.4
10,3) $200 - $350,320.36,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.769445363455482,5.800000000000001
9,5) $500 - $750,510.99,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,6.236350020540596,6.2
5,2) $100 - $200,155.97,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.049663681063734,5.0
6,2) $100 - $200,109.02,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.691531351636135,4.7
6,2) $100 - $200,182.18,1,0,Urban,0,Web,No E-Mail,1,0,0,0,5.204995209316664,5.2
2,3) $200 - $350,287.11,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,5.659865417589745,5.7
6,1) $0 - $100,87.39,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.4703808596394525,4.5
1,4) $350 - $500,467.92,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.1482973411347706,6.1000000000000005
10,1) $0 - $100,59.74,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.090001812787964,4.1000000000000005
9,1) $0 - $100,79.11,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.370839289033305,4.4
2,2) $100 - $200,131.94,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.882347273794725,4.9
10,5) $500 - $750,564.62,1,0,Rural,1,Multichannel,Mens E-Mail,1,0,0,1,6.336152938500535,6.300000000000001
10,4) $350 - $500,454.64,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,6.119505896988866,6.1000000000000005
8,1) $0 - $100,48.88,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.88936831486334,3.9000000000000004
10,4) $350 - $500,382.14,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.945787033611329,5.9
8,2) $100 - $200,127.8,0,1,Rural,1,Web,No E-Mail,1,0,0,0,4.850466541943434,4.9
4,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
10,3) $200 - $350,229.4,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.435467204695271,5.4
2,4) $350 - $500,398.74,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,5.9883095754146805,6.0
2,4) $350 - $500,442.13,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,6.091603956480641,6.1000000000000005
6,3) $200 - $350,217.27,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.3811408197471495,5.4
3,1) $0 - $100,81.07,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.395312978999615,4.4
9,1) $0 - $100,32.39,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.477849733183238,3.5
1,"6) $750 - $1,000",792.56,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.675268212664775,6.7
1,5) $500 - $750,570.62,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.346723488988828,6.300000000000001
10,2) $100 - $200,103.38,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.638411519767893,4.6000000000000005
4,1) $0 - $100,92.12,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.523092074952484,4.5
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
7,3) $200 - $350,214.97,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.370498483508045,5.4
4,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
10,1) $0 - $100,34.03,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.5272424885128144,3.5
6,2) $100 - $200,123.71,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.81794011687474,4.800000000000001
11,2) $100 - $200,117.01,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.7622594012308666,4.800000000000001
1,1) $0 - $100,36.06,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.585184217775171,3.6
6,3) $200 - $350,208.39,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.339411324082998,5.300000000000001
11,4) $350 - $500,426.44,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.0554716770822745,6.1000000000000005
3,2) $100 - $200,167.22,0,1,Surburban,1,Phone,No E-Mail,1,0,0,0,5.119310310721912,5.1000000000000005
1,"6) $750 - $1,000",807.58,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,6.694042121397014,6.7
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
9,1) $0 - $100,95.61,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.560277417097355,4.6000000000000005
7,1) $0 - $100,86.07,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.455160918661383,4.5
8,3) $200 - $350,342.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.83656358589002,5.800000000000001
1,"7) $1,000 +",1442.53,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.2741537953930315,7.300000000000001
5,1) $0 - $100,35.41,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.566994266123812,3.6
8,4) $350 - $500,400.8,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.993462549770655,6.0
2,4) $350 - $500,430.1,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.064017739789691,6.1000000000000005
9,2) $100 - $200,106.32,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.66645341440499,4.7
1,3) $200 - $350,251.83,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.528754256689711,5.5
1,3) $200 - $350,201.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.305541211637356,5.300000000000001
1,1) $0 - $100,83.85,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.429029488269218,4.4
3,"6) $750 - $1,000",857.05,1,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.753496259953066,6.800000000000001
6,1) $0 - $100,75.98,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.330470147759479,4.3
8,2) $100 - $200,135.02,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.905422915613724,4.9
5,1) $0 - $100,30.18,0,1,Rural,0,Web,No E-Mail,0,0,0,0,3.407179453339703,3.4000000000000004
3,4) $350 - $500,398.14,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,5.986803702225787,6.0
1,3) $200 - $350,229.8,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.437209365414655,5.4
4,2) $100 - $200,110.92,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.708809220747577,4.7
2,3) $200 - $350,226.51,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.422789094058876,5.4
10,1) $0 - $100,76.45,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.336636932375072,4.3
9,2) $100 - $200,132.31,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.88514765405432,4.9
4,2) $100 - $200,153.29,0,1,Rural,0,Web,No E-Mail,0,0,0,0,5.032331552178016,5.0
1,3) $200 - $350,231.68,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.445357109197351,5.4
11,2) $100 - $200,109.83,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.698933715800255,4.7
4,3) $200 - $350,204.23,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.319246809729067,5.300000000000001
5,5) $500 - $750,606.59,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.407853109790539,6.4
4,1) $0 - $100,77.64,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.35208275830081,4.4
3,3) $200 - $350,252.75,0,1,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,5.532400857900581,5.5
3,2) $100 - $200,157.7,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.060694493968993,5.1000000000000005
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
8,3) $200 - $350,208.73,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,5.341041550757815,5.300000000000001
3,1) $0 - $100,55.73,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.020518601581445,4.0
5,1) $0 - $100,51.03,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.93241369507588,3.9000000000000004
9,1) $0 - $100,33.52,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.5121422756138823,3.5
1,3) $200 - $350,316.43,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.757102048086418,5.800000000000001
2,4) $350 - $500,393.81,1,0,Surburban,1,Multichannel,Mens E-Mail,1,0,0,1,5.975868559483426,6.0
1,1) $0 - $100,47.82,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.867443962030179,3.9000000000000004
6,3) $200 - $350,219.1,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.3895282466014205,5.4
11,1) $0 - $100,34.17,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.5313480661272005,3.5
9,4) $350 - $500,382.52,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.946780939481342,5.9
7,1) $0 - $100,68.36,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.224787858247391,4.2
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,3.4008639927609177,3.4000000000000004
9,1) $0 - $100,93.64,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.53945764262271,4.5
6,1) $0 - $100,90.31,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.503248196262708,4.5
9,1) $0 - $100,98.55,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.590564033598729,4.6000000000000005
11,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
9,1) $0 - $100,98.88,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.59390699370938,4.6000000000000005
1,"6) $750 - $1,000",996.8,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.904550148033189,6.9
4,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,3.4008639927609177,3.4000000000000004
2,1) $0 - $100,59.68,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.088996955895506,4.1000000000000005
5,2) $100 - $200,175.74,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.169005630067697,5.2
2,5) $500 - $750,627.94,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.442444620502554,6.4
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177,3.4000000000000004
7,2) $100 - $200,132.35,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.88544992867311,4.9
9,3) $200 - $350,221.86,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.402046552310513,5.4
